Name,RA,Dec,Class,Gmag
WISE J051932.29-654152.9,79.88456688,-65.69803713,Hot,13.181282
WISE J051934.99-664811.1,79.89577464,-66.80311881,Hot,14.420097
WISE J051936.85-711051.1,79.90362480,-71.18091530,Hot,13.825029999999998
WISE J051938.85-671815.7,79.91188228,-67.30435796,Hot,14.167837
WISE J051942.00-663533.4,79.92497360,-66.59264814,Hot,15.18529
WISE J051943.80-681351.3,79.93255896,-68.23093112,Hot,13.710311
2MASS J05194511-6908432,79.93803951,-69.14537299,Hot,15.338033
2MASS J05194610-7100392,79.94213389,-71.01089494,Hot,15.676922
WISE J051946.11-653933.5,79.94216120,-65.65931969,Hot,12.973442
WISE J051946.68-664044.6,79.94449197,-66.67904899,Hot,13.408892000000002
MACHO  49.6375.12,79.94761640,-67.36924649,Hot,13.688982
EROS2-star lm032-3l-13869,79.96010140,-66.83663703,Hot,15.175635
2MASS J05195448-7201386,79.97704143,-72.02745521,Hot,15.393184
2MASS J05200120-6924234,80.00508742,-69.40649989,Hot,15.7170105
WISE J052004.86-662557.1,80.02022565,-66.43253596,Hot,13.582718
2MASS J05200512-6718131,80.02139893,-67.30365740,Hot,14.402063
WISE J052007.06-693942.6,80.02930474,-69.66182329,Hot,14.799377
MACHO  13.6440.17,80.03808649,-71.12753418,Hot,16.014664
WISE J052011.65-685848.2,80.04855734,-68.98006594,Hot,14.013689
2MASS J05201509-6920257,80.06295939,-69.34047189,Hot,14.7115135
 HV   934,80.07272614,-67.94817885,Hot,13.809073
2MASS J05202159-6940107,80.09001853,-69.66966036,Hot,14.924906
 HV  5761,80.09587316,-69.03820239,Hot,12.999725
2MASS J05202337-6758065,80.09739162,-67.96849394,Hot,14.373827
WISE J052024.76-672757.0,80.10317947,-67.46584705,Hot,13.769747
2MASS J05202623-6937320,80.10929226,-69.62558646,Hot,13.29846
WISE J052029.51-693456.3,80.12301597,-69.58231608,Hot,13.419821
2MASS J05203207-6736430,80.13372817,-67.61196940,Hot,16.28075
WISE J052033.39-693812.7,80.13918609,-69.63686646,Hot,13.964148000000002
WISE J052034.72-673042.1,80.14469706,-67.51171042,Hot,12.936402
OGLE LMC-SC6  14228,80.16449850,-69.32531272,Hot,12.771368
2MASS J05203985-7013192,80.16607965,-70.22202101,Hot,15.722939000000002
WISE J052043.91-693844.2,80.18308324,-69.64567144,Hot,13.61834
2MASS J05204682-6938183,80.19514926,-69.63844972,Hot,13.374812
2MASS J05204690-6938566,80.19544607,-69.64907312,Hot,13.068579
2MASS J05204955-6954013,80.20652258,-69.90040645,Hot,14.935359
WISE J052053.67-754252.7,80.22365920,-75.71465522,Hot,14.104561
OGLE LMC-CEP-3891,80.23148577,-66.66204532,Hot,13.990038
2MASS J05205789-6745295,80.24129785,-67.75822206,Hot,13.031871
WISE J052058.25-673428.4,80.24269963,-67.57456042,Hot,14.169931
WISE J052058.57-680352.2,80.24405375,-68.06451636,Hot,14.452484
2MASS J05205897-6917044,80.24582255,-69.28456915,Hot,15.82199
2MASS J05210315-6908228,80.26319368,-69.13970846,Hot,14.442447
2MASS J05210344-6528478,80.26438318,-65.47992974,Hot,13.913426
2MASS J05210859-6917091,80.28580566,-69.28589058,Hot,15.352682
2MASS J05210864-6944528,80.28609170,-69.74800943,Cool,15.562895
 HV   938,80.30192286,-69.05210457,Hot,13.835304
2MASS J05211250-6932229,80.30211587,-69.53974011,Hot,13.60411
2MASS J05211784-6914575,80.32445884,-69.24934100,Hot,14.743854
2MASS J05212362-6908437,80.34843340,-69.14550490,Hot,15.559125
2MASS J05213327-6616525,80.38865620,-66.28126542,Hot,14.528051
2MASS J05214366-7146116,80.43201683,-71.76988510,Hot,13.360017
WISE J052144.37-714445.5,80.43494504,-71.74597203,Hot,13.368817000000002
WISE J052145.41-674529.1,80.43924248,-67.75805984,Hot,14.432692
2MASS J05214598-6856400,80.44157182,-68.94444522,Hot,13.495773000000002
SP77  46-5a,80.45152508,-67.96431973,Hot,12.415866
WISE J052150.85-693630.3,80.46185844,-69.60840120,Hot,14.298648000000002
2MASS J05220317-6948197,80.51326247,-69.80549842,Hot,15.645363
WISE J052203.93-685648.4,80.51649893,-68.94679707,Hot,14.422248000000002
2MASS J05220398-6717101,80.51660006,-67.28614811,Hot,12.9432955
WISE J052205.27-623111.1,80.52197251,-62.51977965,Hot,13.403958
WISE J052210.90-665650.0,80.54545622,-66.94723584,Hot,13.719178
SHV 0522289-685752,80.54809242,-68.91819955,Hot,13.441395000000002
2MASS J05221853-7011584,80.57725314,-70.19960652,Hot,15.716438
WISE J052219.01-645012.8,80.57922764,-64.83688483,Hot,12.614204
WISE J052220.73-670202.5,80.58644276,-67.03405734,Hot,14.117501
2MASS J05222133-6910560,80.58895255,-69.18225743,Cool,15.834727
2MASS J05222806-6925252,80.61698716,-69.42371027,Hot,14.755984
2MASS J05223394-6754323,80.64150645,-67.90898971,Hot,13.214063
WISE J052234.39-675059.1,80.64334968,-67.84975360,Hot,13.249372
WISE J052235.42-671955.1,80.64756409,-67.33200128,Hot,13.049966
EROS2-star lm057-7l-15394,80.66106330,-71.75874457,Hot,14.377301999999998
EROS2-star lm032-7n-19285,80.68479494,-67.59026645,Hot,16.001045
WISE J052245.16-675214.3,80.68822378,-67.87064428,Hot,13.614482
2MASS J05224569-6950516,80.69042456,-69.84768344,Hot,11.606282
WISE J052246.72-673636.3,80.69469234,-67.61009427,Hot,14.035076
WISE J052248.91-661116.9,80.70381446,-66.18801588,Hot,13.860991
WISE J052250.05-670430.4,80.70847818,-67.07511068,Hot,13.923797
WISE J052254.85-672555.0,80.72853769,-67.43196178,Hot,13.82945
OGLE LMC-LPV-48420,80.73357187,-70.69506995,Hot,15.002314000000002
WISE J052257.02-693542.9,80.73749789,-69.59532395,Hot,13.555329
WISE J052258.43-684330.1,80.74335674,-68.72503614,Hot,14.273060999999998
WISE J052258.79-665314.0,80.74499844,-66.88720655,Hot,14.215674
WISE J052258.87-683542.6,80.74533155,-68.59518588,Hot,14.280171
MACHO  60.6982.12,80.74551947,-67.22960010,Hot,13.139481
{[BE74]} 573,80.75491358,-71.90517850,Hot,13.990158
2MASS J05230143-6853249,80.75594135,-68.89031008,Hot,16.099087
2MASS J05230505-6907040,80.77107664,-69.11783862,Hot,15.935406
WISE J052305.89-671139.4,80.77454673,-67.19430278,Hot,12.660982
WISE J052306.59-660833.3,80.77752966,-66.14259572,Hot,12.942345
WISE J052314.33-672626.0,80.80971053,-67.44057198,Hot,13.23962
2MASS J05231985-6930266,80.83275015,-69.50743971,Hot,15.5956135
2MASS J05232037-7127513,80.83491397,-71.46426058,Hot,15.453970000000002
WISE J052329.21-664040.7,80.87168510,-66.67800485,Hot,13.129667
2MASS J05233598-7210107,80.89999843,-72.16963803,Hot,15.197999
WISE J052337.68-684638.2,80.90702409,-68.77729951,Hot,13.73135
WISE J052338.11-695152.8,80.90878840,-69.86468601,Hot,13.878518
WISE J052351.17-650507.0,80.96322482,-65.08529095,Hot,13.810647
2MASS J05235190-7017549,80.96625233,-70.29862995,Hot,15.365631
WISE J052354.96-665346.7,80.97904789,-66.89633225,Hot,14.611374
MACHO  63.7123.16,80.98429881,-65.93770458,Hot,13.498070000000002
WISE J052357.77-681515.2,80.99070730,-68.25427178,Hot,13.685783
WISE J052401.82-695118.9,81.00764343,-69.85527563,Hot,13.685695
2MASS J05240461-6949382,81.01927030,-69.82726798,Hot,14.864308
2MASS J05240957-7005315,81.03999138,-70.09210525,Hot,15.43825
WISE J052410.34-672401.5,81.04311140,-67.40043446,Hot,13.636062
WISE J052411.12-715830.9,81.04639641,-71.97529715,Hot,14.142798
WISE J052415.26-665739.4,81.06358387,-66.96095458,Hot,14.178799
2MASS J05241617-6939310,81.06741733,-69.65863344,Cool,13.237985
SP77  48-11,81.07900941,-70.43417562,Hot,11.883858
WISE J052418.96-642645.7,81.07902575,-64.44602669,Hot,13.951645999999998
TYC 2917-929-1,81.08166952,42.60381641,Hot,8.792342
WISE J052420.72-673945.7,81.08638822,-67.66270507,Hot,13.7790575
WISE J052425.87-693053.9,81.10775289,-69.51496806,Hot,13.599777
2MASS J05242816-6957429,81.11738211,-69.96196523,Hot,15.755806
OGLE LMC-CEP-3956,81.12144017,-72.28504541,Hot,13.7218075
WISE J052436.69-660529.9,81.15293007,-66.09166058,Hot,13.869072
WISE J052437.48-693157.4,81.15629997,-69.53265428,Hot,13.243143
WISE J052439.33-674003.2,81.16393109,-67.66757617,Hot,13.866439000000002
WISE J052439.94-684837.0,81.16641959,-68.81025939,Hot,14.37132
2MASS J05244011-7012180,81.16722198,-70.20506139,Hot,15.302453
2MASS J05244164-7041318,81.17359744,-70.69212740,Hot,14.788718
SSTISAGEMC J052442.63-671023.3,81.17762523,-67.17315888,Hot,13.720888
2MASS J05244404-6623168,81.18352549,-66.38796895,Hot,12.999696
SP77  46-11,81.19109194,-68.49258725,Hot,11.865794
2MASS J05245540-7032239,81.23096093,-70.53999522,Hot,15.442124
WISE J052456.25-632533.4,81.23437237,-63.42594866,Hot,13.889366
WISE J052457.29-681143.3,81.23875218,-68.19538206,Hot,14.294041
WISE J052502.75-662039.6,81.26150540,-66.34435124,Hot,13.326342000000002
WISE J052506.38-660103.7,81.27668037,-66.01768629,Hot,13.264194
WISE J052507.06-660240.5,81.27948359,-66.04460008,Hot,13.267042000000002
WISE J052512.30-674435.5,81.30133315,-67.74313545,Hot,13.989169
WISE J052513.16-683532.6,81.30483188,-68.59237803,Hot,14.210717
WISE J052514.23-663552.0,81.30934233,-66.59782734,Hot,14.640455
WISE J052515.68-660644.8,81.31538017,-66.11244956,Hot,13.741237
2MASS J05251762-6848214,81.32347997,-68.80591486,Hot,15.435429999999998
WISE J052519.24-695210.1,81.33014167,-69.86947432,Cool,14.338387
OGLE LMC-CEP-3975,81.33635118,-64.61071727,Hot,14.641995
WISE J052520.93-661532.2,81.33722115,-66.25895080,Hot,13.721275
EROS2-star lm0466l16077,81.34280269,-66.16942025,Hot,14.141341
WISE J052524.43-663407.8,81.35182455,-66.56885115,Hot,13.468419
MACHO  62.7358.88,81.35770286,-66.38849773,Hot,13.02134
WISE J052529.33-675159.5,81.37218852,-67.86655594,Hot,14.209592
WISE J052530.01-692603.2,81.37490190,-69.43417842,Hot,15.860991
WISE J052536.27-690216.6,81.40113281,-69.03794033,Hot,13.848253
WISE J052537.94-761012.7,81.40817190,-76.17020678,Hot,15.835427
WISE J052541.55-694602.9,81.42314889,-69.76749845,Hot,13.338819
{[HCB95]} LH 53 4586,81.42425243,-66.20318989,Hot,13.428503
2MASS J05254378-6628450,81.43245378,-66.47915218,Hot,13.1828785
 NGC 1948    WBT    2213,81.43565466,-66.27299774,Hot,12.957155
2MASS J05254633-6922354,81.44312473,-69.37650179,Hot,13.609894
2MASS J05254857-6840021,81.45246875,-68.66725501,Hot,15.679274
WISE J052549.03-664012.3,81.45435773,-66.67010666,Hot,14.047956
WISE J052550.51-662420.7,81.46050908,-66.40579097,Hot,13.52428
WISE J052551.46-700139.7,81.46444115,-70.02769945,Hot,13.882369
WISE J052552.74-694538.0,81.46980451,-69.76058794,Hot,14.695242000000002
WISE J052557.79-660025.7,81.49086733,-66.00713812,Hot,13.573296
MACHO  62.7481.13,81.49126597,-66.28997691,Hot,13.011864
WISE J052600.39-662101.6,81.50171310,-66.35036820,Hot,13.850982
WISE J052600.97-621810.0,81.50405599,-62.30279612,Hot,15.414904
WISE J052606.39-665721.7,81.52664556,-66.95603383,Hot,13.671185
WISE J052609.93-682526.4,81.54138788,-68.42401578,Hot,14.172641
2MASS J05260996-6635476,81.54159695,-66.59653714,Hot,13.085363
WISE J052610.84-694622.6,81.54516326,-69.77294997,Hot,13.607013
MACHO  62.7480.9,81.55967652,-66.33599775,Hot,13.395122
2MASS J05261571-6608063,81.56549668,-66.13507452,Hot,14.333309
WISE J052616.17-661826.4,81.56740996,-66.30733084,Hot,13.587032
WISE J052617.83-660301.6,81.57438130,-66.05048066,Hot,13.234047
2MASS J05261822-6604041,81.57599594,-66.06782378,Hot,13.6255455
OGLE LMC-SC4 352827,81.58085589,-69.41592072,Hot,15.656072
2MASS J05262008-6841467,81.58374450,-68.69629024,Hot,15.963765
2MASS J05262033-6606005,81.58482866,-66.10016316,Hot,13.909818
WISE J052623.50-684157.3,81.59777468,-68.69926800,Hot,13.540212
WISE J052624.03-673015.3,81.60029153,-67.50426664,Hot,13.040955
WISE J052624.97-665232.5,81.60392800,-66.87570259,Hot,14.531098000000002
WISE J052625.33-665309.3,81.60556422,-66.88592487,Hot,14.339517
2MASS J05262571-6623175,81.60721793,-66.38816795,Hot,14.256502
WISE J052628.88-663825.4,81.62036596,-66.64044261,Hot,14.369903
WISE J052628.95-695545.6,81.62046976,-69.92932798,Hot,13.319276
2MASS J05262894-6954434,81.62063405,-69.91211493,Hot,14.830175
WISE J052634.42-653935.2,81.64343900,-65.65978709,Hot,13.704673
MACHO  62.7602.513,81.65261456,-66.27927392,Hot,14.118484
 NGC 1948    WBT     542,81.65585122,-66.24739881,Hot,13.980458
2MASS J05263981-6824209,81.66592233,-68.40583670,Hot,13.195574
WISE J052641.19-692433.7,81.67160173,-69.40937940,Hot,14.165698999999998
WISE J052641.31-693613.1,81.67214762,-69.60365983,Hot,13.836146
WISE J052647.10-655538.6,81.69632765,-65.92738189,Hot,13.649055
EROS2-star lm070-3l-13684,81.71709227,-72.45007411,Hot,15.934992
WISE J052652.84-621315.9,81.72019676,-62.22109699,Hot,13.684812
2MASS J05265487-6708346,81.72867573,-67.14293333,Hot,13.941204
WISE J052656.14-623124.8,81.73391625,-62.52356866,Hot,13.275104
WISE J052657.34-690043.9,81.73897696,-69.01219823,Hot,13.092266
 HV  2549,81.75242189,-71.64326214,Hot,13.6809435
2MASS J05270350-6948378,81.76463408,-69.81049534,Hot,14.362510999999998
WISE J052706.73-662124.4,81.77808836,-66.35677412,Hot,13.956056
WISE J052719.80-663247.5,81.83262102,-66.54654589,Hot,14.040993
WISE J052720.05-655548.4,81.83359697,-65.93009876,Hot,13.730339
OGLE BRIGHT-LMC-MISC-198,81.84091582,-68.81469382,Hot,14.120615
{[W60]} D8,81.85242355,-66.89775161,Hot,11.925082000000002
WISE J052724.57-661044.6,81.85243842,-66.17910146,Hot,13.915862
WISE J052725.34-653805.7,81.85561309,-65.63491384,Hot,13.973438
WISE J052727.68-662639.0,81.86537749,-66.44418731,Hot,13.442471
WISE J052731.10-662427.6,81.87963856,-66.40767561,Hot,14.119894
WISE J052732.00-670436.5,81.88331218,-67.07680825,Hot,14.136870000000002
WISE J052736.89-664013.5,81.90371301,-66.67042403,Hot,13.415356
WISE J052739.35-664959.5,81.91396222,-66.83322606,Hot,13.835601
WISE J052739.87-661036.9,81.91618580,-66.17693039,Hot,13.341798
2MASS J05274078-6717503,81.91993636,-67.29731443,Hot,12.948434
WISE J052742.66-644317.5,81.92780532,-64.72152899,Hot,14.401066
WISE J052745.34-660046.7,81.93904733,-66.01296032,Hot,14.248917
2MASS J05274538-6624307,81.93912403,-66.40853223,Hot,12.74958
WISE J052748.88-660216.8,81.95371778,-66.03801305,Hot,13.270655
WISE J052750.15-682658.7,81.95905243,-68.44967945,Hot,13.490578
WISE J052751.47-695146.4,81.96441348,-69.86290754,Hot,14.659197
2MASS J05275211-6920347,81.96726322,-69.34299356,Hot,13.916784
WISE J052757.59-660232.6,81.99000490,-66.04238309,Hot,14.014096
2MASS J05275804-7046380,81.99194717,-70.77723522,Cool,15.753931
W61 14-1,81.99230415,-68.80583634,Hot,13.591263
WISE J052759.37-694612.0,81.99730876,-69.77001629,Hot,13.658906
2MASS J05275939-6848400,81.99748685,-68.81114070,Hot,12.4197035
MACHO  77.7671.275,82.00107939,-69.73182975,Hot,12.984028
WISE J052800.91-672605.0,82.00373363,-67.43474534,Hot,13.483776
WISE J052800.88-653420.0,82.00374749,-65.57221578,Hot,12.972772
2MASS J05280139-6620336,82.00580193,-66.34263092,Hot,12.917557
OGLE BRIGHT-LMC-MISC-227,82.01022853,-68.96888742,Hot,14.764565
WISE J052802.66-670534.3,82.01107197,-67.09288773,Hot,13.6289835
SP77  45-21,82.02447315,-67.63026898,Hot,12.031797
2MASS J05280703-7011046,82.02935895,-70.18463496,Hot,15.20413
WISE J052807.26-663133.8,82.03033543,-66.52607254,Hot,13.936205
W61 17-46,82.03611753,-68.92879146,Hot,13.050761
WISE J052808.87-655820.3,82.03693146,-65.97233228,Hot,14.3678465
WISE J052811.53-661944.9,82.04802001,-66.32914713,Hot,14.355188
WISE J052812.54-651530.4,82.05229564,-65.25844974,Hot,12.621095
WISE J052816.85-690617.9,82.07018619,-69.10498667,Hot,13.208667000000002
2MASS J05281692-6857299,82.07049201,-68.95833183,Hot,16.408913000000002
W61 17-36,82.07179082,-68.82690067,Hot,13.5112505
WISE J052817.76-660839.2,82.07407615,-66.14421590,Hot,13.217376000000002
WISE J052817.79-623501.3,82.07414705,-62.58371310,Hot,13.507420000000002
2MASS J05281961-6913084,82.08171230,-69.21900360,Hot,15.708125
WISE J052822.58-661109.8,82.09409111,-66.18605165,Hot,13.55932
WISE J052824.89-662138.5,82.10377500,-66.36069895,Hot,13.92019
{[MR72]} a,82.11080892,-66.51712855,Hot,12.846025
2MASS J05282693-6659401,82.11233093,-66.99450161,Hot,13.779353
WISE J052829.19-662823.6,82.12166480,-66.47319890,Hot,14.654384
WISE J052833.19-671345.9,82.13842221,-67.22940499,Hot,13.001111
WISE J052835.65-690142.4,82.14856086,-69.02847159,Hot,13.124878
SK -69  151,82.15281052,-69.52198662,Hot,12.261275
2MASS J05283829-6854224,82.15952741,-68.90624079,Hot,13.891442
2MASS J05283847-6940135,82.16030651,-69.67041030,Hot,15.422529999999998
{[MR72]} b,82.16989040,-66.10617795,Hot,12.838674
WISE J052841.47-660445.8,82.17288701,-66.07941605,Hot,14.020509
2MASS J05284152-6917102,82.17303027,-69.28616477,Hot,14.961426
WISE J052843.80-681504.6,82.18254973,-68.25128989,Hot,13.9347925
OGLE LMC-SC3 125004,82.18751940,-70.19225028,Hot,14.582929
2MASS J05284670-6925539,82.19463952,-69.43165811,Hot,12.664967
WISE J052848.58-661049.1,82.20246869,-66.18029580,Hot,13.879221
WISE J052849.13-672725.7,82.20473439,-67.45714933,Hot,12.651653
2MASS J05284980-7018174,82.20758911,-70.30487280,Hot,15.1632395
W61 16-12,82.21521253,-68.77905119,Hot,12.650845
2MASS J05285227-7000245,82.21783641,-70.00684517,Cool,14.948292000000002
WISE J052853.42-662540.1,82.22262639,-66.42783143,Hot,13.777477
WISE J052859.29-674658.8,82.24712817,-67.78301270,Hot,14.334579000000002
WISE J052900.35-655016.7,82.25147796,-65.83799989,Hot,15.696528
WISE J052900.37-674856.2,82.25156432,-67.81561261,Hot,13.0457
WISE J052901.94-661318.6,82.25811792,-66.22186036,Hot,13.256063
WISE J052902.58-691459.0,82.26074390,-69.24974759,Hot,14.001615
WISE J052903.59-684226.4,82.26498083,-68.70734892,Hot,13.946370000000002
WISE J052904.32-642022.3,82.26805586,-64.33953300,Hot,13.26936
WISE J052906.01-655810.2,82.27512947,-65.96948636,Hot,13.650052
WISE J052906.40-660712.3,82.27674085,-66.12009661,Hot,14.056733
2MASS J05290710-6945035,82.27964948,-69.75100239,Hot,15.673452
2MASS J05290985-7012384,82.29105936,-70.21069040,Hot,15.610776
WISE J052910.57-673346.3,82.29405607,-67.56286522,Hot,14.141042
2MASS J05291137-6628091,82.29742166,-66.46920349,Hot,13.138351
W61 17-68,82.30229064,-68.99512672,Hot,13.236796
SP77  44-31,82.31209710,-65.98432998,Hot,12.44522
WISE J052915.30-671259.8,82.31373943,-67.21661228,EM,13.706032
MACHO  60.7957.18,82.31497212,-66.81365602,Hot,13.075975
W61 17-66,82.31731865,-68.96990740,Hot,13.234215
W61 17-65,82.31986321,-68.95087196,Hot,13.820794
2MASS J05291696-7050340,82.32072038,-70.84279001,Hot,15.843575
2MASS J05291728-7005489,82.32199114,-70.09693316,Hot,15.719898
2MASS J05291882-6945490,82.32849352,-69.76363959,Hot,15.802689
WISE J052920.46-690550.6,82.33531033,-69.09741894,Hot,13.617132000000002
WISE J052920.93-714726.1,82.33728605,-71.79059441,Hot,13.396865
WISE J052921.41-663207.9,82.33927262,-66.53553613,Hot,13.292746
 HV  2580,82.35673194,-66.23980129,Hot,13.798649
TYC 8891-1342-1,82.36207264,-66.60077951,Hot,13.475382000000002
WISE J052927.35-680459.1,82.36399820,-68.08309823,Hot,14.352253
WISE J052927.70-633817.1,82.36546776,-63.63809495,Hot,12.331922
OGLE BRIGHT-LMC-MISC-278,82.36814712,-69.60697211,Hot,13.122916
2MASS J05293011-6630147,82.37553183,-66.50408391,Hot,13.338829
WISE J052936.39-670131.5,82.40163409,-67.02543438,Hot,13.286526
WISE J052937.10-755716.0,82.40460155,-75.95446405,Hot,13.676301
WISE J052938.95-692309.6,82.41233118,-69.38602151,Hot,12.95346
WISE J052938.97-673736.2,82.41242600,-67.62675122,Hot,13.660463
WISE J052939.27-712005.2,82.41369213,-71.33480018,Hot,13.424295
2MASS J05294001-6942379,82.41673158,-69.71052821,Hot,15.5308
WISE J052943.27-684432.3,82.43030744,-68.74235028,Hot,14.836857
SHV 0530169-703104,82.43311994,-70.48117110,Hot,12.360009
WISE J052945.54-660742.3,82.43981051,-66.12839714,Hot,14.228204000000002
WISE J052947.08-671416.1,82.44615403,-67.23781678,Hot,12.867192
WISE J052948.37-692858.3,82.45155248,-69.48287454,Hot,13.650113
WISE J052951.70-695514.4,82.46544961,-69.92068460,Hot,13.441627
WISE J052952.88-725323.5,82.47039936,-72.88986428,Hot,13.235445
WISE J052953.02-700832.9,82.47087528,-70.14250549,Hot,13.091526
WISE J052953.04-690858.1,82.47099397,-69.14948512,Hot,13.731464
WISE J052953.64-664525.4,82.47357092,-66.75705284,Hot,14.003564
WISE J052954.03-623755.0,82.47513395,-62.63196720,Hot,14.098449
WISE J052954.68-703014.4,82.47785785,-70.50404041,Hot,13.909185
2MASS J05295674-7011360,82.48641784,-70.19336451,Hot,15.348414000000002
WISE J053000.07-665932.2,82.50030793,-66.99228751,Hot,13.491769
WISE J053000.41-664328.6,82.50182250,-66.72460938,Hot,14.242427
WISE J053000.65-633529.7,82.50273987,-63.59157815,Hot,14.643079
WISE J053001.20-692627.0,82.50497038,-69.44084022,Hot,13.820076
WISE J053001.84-664614.4,82.50775800,-66.77070704,EM,13.860653
 HV 12815,82.51028830,-65.93382625,Hot,13.137929000000002
{[W60]} A30,82.51215060,-68.76773125,Hot,12.077684
WISE J053005.95-655832.0,82.52483278,-65.97554363,Hot,13.985083
SP77  49-7,82.53094309,-71.89516628,Hot,13.011884
2MASS J05301088-6655119,82.54538624,-66.91997428,Hot,12.266876
WISE J053011.97-670023.6,82.54989856,-67.00657859,Hot,13.158085
WISE J053013.27-692112.1,82.55538107,-69.35337940,Hot,13.259251999999998
 HV   984,82.55613923,-69.43763873,Hot,13.673051
WISE J053017.36-704405.4,82.57234417,-70.73483703,Hot,14.077247
SP77  51-1,82.58072968,-65.90356764,Hot,12.935902
WISE J053020.78-715235.7,82.58670480,-71.87659287,Hot,13.692694
WISE J053020.90-692726.6,82.58723882,-69.45742874,Hot,13.256885
2MASS J05302140-6955568,82.58920069,-69.93244401,Hot,15.07213
WISE J053024.50-665245.7,82.60213652,-66.87939713,Hot,13.199043
WISE J053024.58-671320.1,82.60236116,-67.22226123,Hot,12.41094
MACHO  61.8197.15,82.60717572,-66.93897948,Hot,13.398832
SP77  48-16,82.60814128,-70.65576083,Hot,12.939195
WISE J053026.99-670859.1,82.61258777,-67.14974214,Hot,13.73627
MACHO  61.8194.15,82.61284671,-67.10282706,Hot,13.336922
WISE J053027.69-655436.6,82.61545630,-65.91016690,Hot,13.217483499999998
SHV 0530530-694453,82.61573110,-69.71247528,Hot,15.712191
WISE J053030.33-655428.1,82.62646147,-65.90779321,Hot,13.837731
WISE J053030.39-764134.8,82.62665053,-76.69301908,Hot,13.515147
WISE J053032.06-622703.1,82.63360913,-62.45088537,Hot,13.017146
MACHO  61.8199.12,82.64402435,-66.80187371,Hot,13.908887
WISE J053035.01-655313.1,82.64594167,-65.88697203,Hot,13.746818
WISE J053035.67-665532.0,82.64862059,-66.92558999,Hot,14.625847
2MASS J05303703-6654472,82.65434740,-66.91312337,Hot,12.553274
WISE J053037.55-694322.3,82.65644277,-69.72288508,Hot,12.962383
SP77  45-42,82.66925916,-67.38555372,Hot,12.353908
WISE J053041.58-672210.4,82.67330477,-67.36957527,Hot,13.305848999999998
 NGC 2004      E      33,82.67533736,-67.29663324,Cool,12.808335
WISE J053042.36-675751.7,82.67659112,-67.96439175,Hot,14.086326
WISE J053043.24-670037.1,82.68013780,-67.01035492,Hot,13.716391
WISE J053043.86-693103.3,82.68272571,-69.51759711,Hot,13.687321
MACHO   7.8143.6,82.68599404,-70.52643970,Hot,13.58933
W61 22-9,82.68717722,-67.33188945,Hot,12.513505
 NGC 2004   BBBC     431,82.69161818,-67.29036242,Cool,12.443302
WISE J053046.15-715239.1,82.69225913,-71.87757624,Hot,14.387485
 NGC 2004    ROB B45,82.69517810,-67.28253588,Cool,12.91269
WISE J053050.63-625625.9,82.71097998,-62.94053354,Hot,14.011226
WISE J053051.65-662139.4,82.71524347,-66.36094910,Hot,13.452847
2MASS J05305257-6751325,82.71903921,-67.85905072,Hot,15.305991
TYC 8891-3293-1,82.72491642,-66.88763643,Hot,12.212818
MACHO   7.8140.13,82.72691131,-70.69673595,Cool,13.362431
WISE J053058.13-704213.5,82.74231067,-70.70373258,Hot,13.611038
WISE J053058.26-684918.8,82.74279103,-68.82186295,Hot,13.5929165
WISE J053100.18-665309.4,82.75080565,-66.88594310,Hot,13.450452
WISE J053104.49-661125.6,82.76871412,-66.19045043,Hot,13.675776999999998
WISE J053107.02-663639.0,82.77928997,-66.61084930,Hot,14.06496
2MASS J05310745-7123464,82.78116086,-71.39621210,Hot,15.69452
WISE J053110.05-663844.7,82.79185343,-66.64578972,Hot,14.060298
WISE J053110.72-672830.3,82.79468579,-67.47510923,Hot,14.029362
SP77  45-51,82.80033065,-67.01641091,Hot,12.197305
2MASS J05311231-7117399,82.80138333,-71.29439771,Hot,15.454776
WISE J053112.46-735401.5,82.80203166,-73.90039490,Hot,13.652242
 NGC 2004  KWBBE     106,82.82586325,-67.35269146,Hot,14.243726
WISE J053122.94-671413.8,82.84557293,-67.23718569,Hot,13.266346
2MASS J05312306-6942322,82.84611378,-69.70892787,Hot,14.682293
2MASS J05312800-6827015,82.86670624,-68.45043488,Hot,15.83235
2MASS J05313013-7005383,82.87557129,-70.09396046,Hot,15.782153
WISE J053132.53-704431.8,82.88560251,-70.74219102,Hot,14.260517000000002
WISE J053133.63-670528.6,82.89015416,-67.09130036,Hot,13.294032
2MASS J05313520-6946214,82.89671635,-69.77256366,Hot,15.700197
WISE J053139.59-690238.2,82.91501189,-69.04394488,Hot,13.943554
WISE J053140.31-691523.0,82.91796557,-69.25644312,Hot,12.763483
SP77  55-1,82.93405851,-70.80379566,Hot,13.084407
MACHO  26.8248.1268,82.93554395,-71.62384476,Hot,13.932042
SP77  49-9,82.93787827,-71.84262730,Hot,13.430136
WISE J053145.66-691256.9,82.94036743,-69.21581179,Hot,12.336438
WISE J053145.72-692124.0,82.94042832,-69.35669516,Hot,14.294809
WISE J053148.24-670339.3,82.95097488,-67.06092581,Hot,14.376872
WISE J053151.10-695907.4,82.96283574,-69.98542592,Hot,14.107682
EROS2-star lm047-4l-21072,82.97350706,-65.88906788,Hot,14.182215
WISE J053154.86-691456.2,82.97863522,-69.24893898,Hot,12.503426
{[MR72]} d,82.97989887,-67.07839046,Hot,12.9228115
W61 24-30,82.98314479,-67.44835668,Hot,12.679513
