cntr_01,dist_x,pang_x,designation_01,source_id_01,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
91,5.306044,29.604148,Gaia DR3 3125518039984467328,3125518039984467328,1.0116704858E+02,2.5593050323E-01,410214100052887,101.1677767,0.2572120,410,14,1,zr,1,1,1,1,1.721600E+01,2.020000E-01,0.000000E+00,0.0,null,1.857366E+01,0.000000E+00,1.857366E+01,0.04147965,1.857366E+01
92,4.147641,84.522227,Gaia DR3 3125820130803407744,3125820130803407744,1.0083516795E+02,1.0527368191E+00,461104400047302,100.8363150,1.0528468,461,4,4,zg,0,0,0,0,1.661200E+01,2.020000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
93,4.468277,155.054108,Gaia DR3 3125842224115064064,3125842224115064064,1.0092635038E+02,1.2890877933E+00,1455211400056672,100.9268740,1.2879624,1455,11,4,zr,0,0,0,0,1.737100E+01,2.610000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
94,6.734921,73.822979,Gaia DR3 3125580780866556416,3125580780866556416,1.0115230067E+02,5.8930518112E-01,410314100064893,101.1540975,0.5898264,410,14,1,zi,0,0,0,0,1.540600E+01,1.980000E-01,1.897000E-321,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
95,4.331730,90.890140,Gaia DR3 3125585969186497280,3125585969186497280,1.0107774069E+02,7.2265989308E-01,1455207100056255,101.0789439,0.7226412,1455,7,1,zr,0,0,0,0,1.587500E+01,2.290000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
96,4.763022,161.378517,Gaia DR3 3125597681559414784,3125597681559414784,1.0105158169E+02,7.2705249778E-01,410114100040693,101.0520042,0.7257987,410,14,1,zg,0,0,1,1,1.556900E+01,1.180000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01020003,0.000000E+00
97,5.717229,90.240588,Gaia DR3 3126750210262228992,3126750210262228992,9.9778283041E+01,2.0868118694E+00,460201100053504,99.7798722,2.0868052,460,1,1,zr,2,2,5,5,1.470100E+01,5.300000E-02,6.981677E-06,0.0,4.320409E-01,1.579236E+01,0.000000E+00,1.548686E+01,0.01056678,1.518136E+01
98,7.217567,-51.284255,Gaia DR3 3125642697115465344,3125642697115465344,1.0198860627E+02,7.7612363410E-01,1455106200043490,101.9870418,0.7773776,1455,6,2,zg,0,0,0,0,1.727800E+01,2.260000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
99,9.463789,91.934754,Gaia DR3 3003779524141801088,3003779524141801088,9.8251672923E+01,-8.1408199556E+00,358110100034337,98.2543270,-8.1409087,358,10,1,zg,0,0,0,0,1.993100E+01,1.120000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
100,9.860559,-59.247551,Gaia DR3 1934938537001944960,1934938537001944960,3.4568811882E+02,4.4058723792E+01,771101300036375,345.6848432,44.0601243,771,1,3,zg,0,0,2,2,1.493500E+01,1.160000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01112389,0.000000E+00
101,5.820300,-90.833816,Gaia DR3 1936218471616732416,1936218471616732416,3.4610529042E+02,4.6545175152E+01,1772216400052659,346.1029400,46.5451516,1772,16,4,zr,1,1,1,1,1.601300E+01,1.160000E-01,0.000000E+00,0.0,null,1.679835E+01,0.000000E+00,1.679835E+01,0.01404211,1.679835E+01
102,8.205575,123.085185,Gaia DR3 1936231012921636736,1936231012921636736,3.4663733083E+02,4.6923601685E+01,771105100036269,346.6401270,46.9223574,771,5,1,zg,1,1,1,1,1.562800E+01,2.460000E-01,0.000000E+00,0.0,null,1.650742E+01,0.000000E+00,1.650742E+01,0.01493546,1.650742E+01
103,null,null,Gaia DR3 1935385797717254656,1935385797717254656,3.4682499208E+02,4.6068133580E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
104,null,null,Gaia DR3 1936005200716656640,1936005200716656640,3.4514332705E+02,4.5374783584E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
105,null,null,Gaia DR3 1998053184500550016,1998053184500550016,3.5840224117E+02,5.6819897400E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
106,3.512613,-79.994974,Gaia DR3 3351515714403669120,3351515714403669120,1.0334913140E+02,1.2443375084E+01,514312300057840,103.3481474,12.4435446,514,12,3,zi,0,0,0,0,1.613500E+01,2.480000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
107,5.820211,155.986954,Gaia DR3 3352288980320466176,3352288980320466176,1.0014805150E+02,1.2694829703E+01,513310300063782,100.1487259,12.6933529,513,10,3,zi,0,0,0,0,1.714600E+01,3.300000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
108,6.593565,-43.399068,Gaia DR3 3352319251249485696,3352319251249485696,9.9269038520E+01,1.2629411828E+01,1559203200049661,99.2677489,12.6307426,1559,3,2,zr,0,0,0,0,1.703900E+01,1.310000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
109,8.279735,143.245570,Gaia DR3 3352368110795929984,3352368110795929984,1.0121343641E+02,1.2078123122E+01,513110400044259,101.2148438,12.0762804,513,10,4,zg,1,1,1,1,1.742000E+01,1.800000E-01,0.000000E+00,0.0,null,1.821056E+01,0.000000E+00,1.821056E+01,0.03180992,1.821056E+01
110,5.697837,-35.224145,Gaia DR3 3352428236037437440,3352428236037437440,1.0144559771E+02,1.2761088764E+01,513210100050174,101.4446617,12.7623817,513,10,1,zr,5,5,5,5,1.787200E+01,2.760000E-01,3.546908E-06,2.241113,1.422450E-01,1.874945E+01,6.241608E-02,1.865329E+01,0.04129112,1.838804E+01
111,null,null,Gaia DR3 1998132418058968064,1998132418058968064,3.5889096106E+02,5.7412168624E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
112,8.456630,-33.743376,Gaia DR3 1998640839106510848,1998640839106510848,3.5443095195E+02,5.7097939297E+01,805115300053496,354.4285497,57.0998926,805,15,3,zg,2,2,3,3,1.822000E+01,1.240000E-01,1.378657E-06,0.0,3.275046E-01,1.875826E+01,0.000000E+00,1.852668E+01,0.03211452,1.829510E+01
113,8.254513,153.011585,Gaia DR3 3352455556325792128,3352455556325792128,1.0074797342E+02,1.2542430819E+01,513210400048467,100.7490394,12.5403876,513,10,4,zr,432,431,496,495,1.831000E+01,9.700000E-02,2.401000E-06,7.550971,3.250998E-01,1.982239E+01,2.109737E-01,1.870313E+01,0.04142377,1.773151E+01
114,4.110868,-144.383101,Gaia DR3 3352091407522241664,3352091407522241664,9.9010833203E+01,1.1573413291E+01,513107100040228,99.0101544,11.5724850,513,7,1,zg,0,0,0,0,1.611300E+01,1.060000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
115,8.924307,131.794467,Gaia DR3 3352789979664648064,3352789979664648064,1.0131074872E+02,1.3335932445E+01,513310100061777,101.3126481,13.3342803,513,10,1,zi,0,0,1,1,1.569200E+01,9.200000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01101307,0.000000E+00
116,4.680557,87.848869,Gaia DR3 413396722579537408,413396722579537408,2.0210883868E+01,5.7438586821E+01,1810106300048418,20.2132979,57.4386356,1810,6,3,zg,0,0,0,0,1.611600E+01,1.700000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
117,5.703344,88.711519,Gaia DR3 413665072135347456,413665072135347456,1.8648206189E+01,5.7924757411E+01,774214200064094,18.6511888,57.9247930,774,14,2,zr,1,1,1,1,1.615200E+01,1.010000E-01,0.000000E+00,0.0,null,1.757810E+01,0.000000E+00,1.757810E+01,0.02121944,1.757810E+01
118,null,null,Gaia DR3 413455718252376448,413455718252376448,1.9359576401E+01,5.7632076844E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
119,3.948919,163.594616,Gaia DR3 413874254226395008,413874254226395008,1.9810256074E+01,5.8225857865E+01,774114100045970,19.8108444,58.2248056,774,14,1,zg,0,0,0,0,1.494100E+01,6.600000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
120,5.642159,45.160834,Gaia DR3 413874494744555136,413874494744555136,1.9930549189E+01,5.8246760608E+01,774314100068338,19.9326610,58.2478657,774,14,1,zi,0,0,0,0,1.691600E+01,1.520000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
121,6.192253,-129.645825,Gaia DR3 413874524796674048,413874524796674048,1.9892404219E+01,5.8256144098E+01,1810106200053256,19.8898869,58.2550466,1810,6,2,zg,0,0,0,0,1.600100E+01,2.110000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
122,7.690838,151.387092,Gaia DR3 413874735262711040,413874735262711040,1.9880212130E+01,5.8263820258E+01,774214100062668,19.8821570,58.2619448,774,14,1,zr,0,0,0,0,1.715700E+01,2.080000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
123,5.475595,97.043914,Gaia DR3 413875010140633344,413875010140633344,1.9785714475E+01,5.8237625052E+01,774214100062775,19.7885821,58.2374385,774,14,1,zr,0,0,0,0,1.650700E+01,1.400000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
124,4.810182,161.742043,Gaia DR3 413875525536666368,413875525536666368,1.9787705297E+01,5.8290559896E+01,774314100068439,19.7885017,58.2892910,774,14,1,zi,0,0,0,0,1.578300E+01,3.310000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
125,4.940083,-88.545837,Gaia DR3 1998228247367811200,1998228247367811200,3.5721688037E+02,5.7119638202E+01,805114300051549,357.2143535,57.1196730,805,14,3,zg,0,0,0,0,1.664700E+01,1.180000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
126,9.294734,153.596051,Gaia DR3 413876311504679168,413876311504679168,1.9845894006E+01,5.8305622751E+01,1810306200067130,19.8480792,58.3033102,1810,6,2,zi,2,1,2,1,1.848000E+01,1.020000E-01,1.210314E-06,0.0,4.535635E-01,1.962241E+01,0.000000E+00,1.930170E+01,0.08573544,1.898098E+01
127,6.820825,47.190382,Gaia DR3 413876414582276608,413876414582276608,1.9899095468E+01,5.8320918474E+01,1810106200053118,19.9017423,58.3222060,1810,6,2,zg,1,1,1,1,1.819100E+01,9.600000E-02,0.000000E+00,0.0,null,1.880017E+01,0.000000E+00,1.880017E+01,0.05138605,1.880017E+01
128,6.874011,110.999168,Gaia DR3 1998229690476760832,1998229690476760832,3.5722762255E+02,5.7209571002E+01,1838106400032966,357.2309141,57.2088867,1838,6,4,zg,20,18,24,22,1.610600E+01,1.380000E-01,1.881213E-06,10.05351,2.710973E-01,1.743687E+01,1.481638E-01,1.702666E+01,0.02184984,1.637720E+01
129,6.405784,52.053793,Gaia DR3 412874454554418688,412874454554418688,2.2862254716E+01,5.7390925045E+01,774213400056520,22.8648586,57.3920192,774,13,4,zr,0,0,0,0,1.785200E+01,1.280000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
130,6.106459,-129.346075,Gaia DR3 413877380962478336,413877380962478336,1.9792785435E+01,5.8349189445E+01,774214100062722,19.7902857,58.3481140,774,14,1,zr,0,0,0,0,1.598000E+01,5.400000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
131,5.815476,-87.338460,Gaia DR3 413879197721080960,413879197721080960,1.9637787938E+01,5.8375143624E+01,774214100062767,19.6347105,58.3752186,774,14,1,zr,0,0,0,0,1.582300E+01,1.790000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
132,8.291778,147.914701,Gaia DR3 412585592237260544,412585592237260544,2.0663818532E+01,5.6609557386E+01,774110100041200,20.6660415,56.6076059,774,10,1,zg,0,0,0,0,1.666500E+01,3.260000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
133,5.437433,-68.831958,Gaia DR3 413908648323923968,413908648323923968,1.9341922515E+01,5.8888195017E+01,1810110300047421,19.3391966,58.8887404,1810,10,3,zg,1,1,2,2,1.620600E+01,1.620000E-01,0.000000E+00,0.0,null,1.784502E+01,0.000000E+00,1.784502E+01,0.02454144,1.784502E+01
134,5.009985,49.969458,Gaia DR3 414313749638696448,414313749638696448,1.8232751021E+01,5.9917888106E+01,807103100053398,18.2348770,59.9187832,807,3,1,zg,0,0,0,0,1.747800E+01,1.790000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
135,4.136415,-85.862134,Gaia DR3 414095049903859072,414095049903859072,1.9002820004E+01,5.8813183711E+01,807203400065748,19.0006069,58.8132666,807,3,4,zr,1,1,1,1,1.640600E+01,1.540000E-01,0.000000E+00,0.0,null,1.582329E+01,0.000000E+00,1.582329E+01,0.01111022,1.582329E+01
136,4.813296,96.343238,Gaia DR3 413951769785832960,413951769785832960,2.1004305903E+01,5.8843377646E+01,1810210400076648,21.0068743,58.8432299,1810,10,4,zr,0,0,0,0,1.723700E+01,1.340000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
137,8.819301,-41.585918,Gaia DR3 414329589477805696,414329589477805696,1.8158440875E+01,6.0312967781E+01,1810111100053149,18.1551575,60.3148001,1810,11,1,zg,0,0,0,0,1.796100E+01,3.260000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
138,7.373003,90.192882,Gaia DR3 413552166034703488,413552166034703488,1.7858030625E+01,5.7596782152E+01,1810207100072412,17.8618525,57.5967752,1810,7,1,zr,0,0,3,3,1.703200E+01,2.820000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01772175,0.000000E+00
139,4.368578,85.096196,Gaia DR3 413552784509872896,413552784509872896,1.7669138703E+01,5.7513830687E+01,1810107400047723,17.6713898,57.5139344,1810,7,4,zg,0,0,0,0,1.610700E+01,8.900000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
140,5.351440,83.007547,Gaia DR3 414116902694527616,414116902694527616,1.8424102647E+01,5.9099268466E+01,807103400050606,18.4269757,59.0994494,807,3,4,zg,1,1,1,1,1.620200E+01,1.030000E-01,0.000000E+00,0.0,null,1.702299E+01,0.000000E+00,1.702299E+01,0.02168669,1.702299E+01
141,5.259840,-104.546011,Gaia DR3 412650600857508736,412650600857508736,2.3304548260E+01,5.6179608784E+01,774109100037838,23.3020074,56.1792418,774,9,1,zg,1,1,1,1,1.524500E+01,1.420000E-01,0.000000E+00,0.0,null,1.667514E+01,0.000000E+00,1.667514E+01,0.01659867,1.667514E+01
142,4.185662,44.479387,Gaia DR3 413198535605804928,413198535605804928,2.1602357271E+01,5.8682897131E+01,807102300050600,21.6039246,58.6837267,807,2,3,zg,0,0,0,0,1.732300E+01,2.260000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
143,9.391803,-37.354483,Gaia DR3 413820721751076736,413820721751076736,2.0547309523E+01,5.8289571281E+01,774114100046023,20.5442979,58.2916450,774,14,1,zg,2,2,4,4,1.704600E+01,3.900000E-02,2.742450E-06,0.0,4.929617E-01,1.749846E+01,0.000000E+00,1.714988E+01,0.02310381,1.680131E+01
144,8.637120,87.907211,Gaia DR3 413827353180436736,413827353180436736,1.9965552239E+01,5.8208141867E+01,774114100046035,19.9701032,58.2082294,774,14,1,zg,0,0,6,6,1.532600E+01,1.320000E-01,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01301183,0.000000E+00
145,8.632208,27.741658,Gaia DR3 413848381341936768,413848381341936768,1.9749693817E+01,5.8099574800E+01,1810106200052678,19.7518061,58.1016970,1810,6,2,zg,0,0,0,0,1.840000E+01,1.400000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
146,6.740877,-136.909131,Gaia DR3 413851336279382272,413851336279382272,1.9725451243E+01,5.8201901431E+01,1810106200053168,19.7230237,58.2005340,1810,6,2,zg,0,0,0,0,1.642400E+01,2.190000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
147,4.721102,-132.124668,Gaia DR3 414235821750344704,414235821750344704,1.9487772065E+01,5.9580548542E+01,807203100068003,19.4858511,59.5796689,807,3,1,zr,1,1,1,1,1.667200E+01,1.840000E-01,0.000000E+00,0.0,null,1.818471E+01,0.000000E+00,1.818471E+01,0.0325876,1.818471E+01
148,5.377128,83.046313,Gaia DR3 413966544480719104,413966544480719104,2.0527060529E+01,5.8880128200E+01,807202300066516,20.5299293,58.8803090,807,2,3,zr,3,3,3,3,1.562200E+01,7.000000E-02,8.776815E-07,0.0,3.160541E-01,1.785995E+01,0.000000E+00,1.776160E+01,0.0246975,1.727002E+01
149,5.433966,99.648548,Gaia DR3 413979360664668032,413979360664668032,2.0104168893E+01,5.8567817319E+01,774214100062814,20.1070224,58.5675643,774,14,1,zr,0,0,0,0,1.689600E+01,1.440000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
150,6.170244,-131.823287,Gaia DR3 413980906852870912,413980906852870912,1.9939772657E+01,5.8663333850E+01,1810310300078148,19.9373168,58.6621909,1810,10,3,zi,0,0,0,0,1.616100E+01,3.350000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
151,null,null,Gaia DR3 416171752482254848,416171752482254848,1.0658250349E+01,5.2337132556E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
152,7.731761,91.736896,Gaia DR3 2053659026583025792,2053659026583025792,3.0357745423E+02,3.0177268720E+01,687204400132186,303.5799375,30.1772036,687,4,4,zr,37,37,38,38,1.412700E+01,1.020000E-01,4.357772E-06,13.48737,4.154364E-01,1.643825E+01,1.451883E-01,1.501319E+01,0.01595984,1.445125E+01
153,null,null,Gaia DR3 2053590543310228864,2053590543310228864,2.9200099884E+02,4.0975619886E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
154,7.916865,95.752343,Gaia DR3 2054022105925767808,2054022105925767808,3.0281303816E+02,3.1530433942E+01,687108400043343,302.8156052,31.5302135,687,8,4,zg,0,0,7,7,1.543700E+01,9.400000E-02,0.000000E+00,0.0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.01965391,0.000000E+00
155,null,null,Gaia DR3 2054144082998628480,2054144082998628480,3.0356706475E+02,3.1997756704E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
156,null,null,Gaia DR3 142525126759642368,142525126759642368,4.6039204920E+01,3.8079461775E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
157,7.508945,-135.287364,Gaia DR3 245967524303432192,245967524303432192,6.0584418758E+01,4.7506615995E+01,742307200065271,60.5822464,47.5051337,742,7,2,zi,0,0,0,0,1.548100E+01,2.450000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
158,8.230449,56.655454,Gaia DR3 2196984971452315392,2196984971452315392,3.1083989017E+02,6.3209109282E+01,1859102200036957,310.8441276,63.2103659,1859,2,2,zg,0,0,0,0,1.643700E+01,1.320000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
159,9.306324,131.201439,Gaia DR3 2197085508046799744,2197085508046799744,3.1232243153E+02,6.4042239488E+01,1859206400049244,312.3268749,64.0405366,1859,6,4,zr,0,0,0,0,1.592800E+01,1.240000E-01,2.494940E-318,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
160,null,null,Gaia DR3 2988329637719192960,2988329637719192960,7.9893856827E+01,-1.3176790740E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
161,0.109431,-6.017299,Gaia DR3 4139702858161111040,4139702858161111040,2.5704781869E+02,-1.4444209130E+01,330214400013475,257.0478154,-14.4441789,330,14,4,zr,619,619,643,643,1.305800E+01,1.700000E-02,1.775744E-07,0.9033916,1.135683E-02,1.311397E+01,6.326675E-03,1.308117E+01,0.01038302,1.302001E+01
162,null,null,Gaia DR3 2991407583086382592,2991407583086382592,9.1246345116E+01,-1.6484452256E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
163,0.095963,-2.821742,Gaia DR3 5712099829855518976,5712099829855518976,1.1580414901E+02,-2.1720660424E+01,261216300013511,115.8041476,-21.7206338,261,16,3,zr,192,192,445,443,1.187400E+01,5.000000E-03,7.051923E-07,11.42551,2.519359E-01,1.217711E+01,9.380722E-02,1.189001E+01,0.01217264,1.094742E+01
164,null,null,Gaia DR3 5712106225074636928,5712106225074636928,1.1607715956E+02,-2.1577032300E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
165,null,null,Gaia DR3 5712536202835894784,5712536202835894784,1.1738507840E+02,-2.1284958600E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
166,null,null,Gaia DR3 5711964353712472448,5711964353712472448,1.1734913157E+02,-2.1627967685E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
167,null,null,Gaia DR3 2987454529544612352,2987454529544612352,7.4436179617E+01,-1.4231965784E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
