designation|source_id|ra|dec
Gaia DR3 3327095354994342400|3327095354994342400|97.20971406|9.0931150781
Gaia DR3 1960801112075068160|1960801112075068160|329.92800736|42.57100246
Gaia DR3 1961133405106275968|1961133405106275968|328.43162322|43.48280382
Gaia DR3 1961158144118642816|1961158144118642816|329.15396324|43.926756428
Gaia DR3 1988736232207535360|1988736232207535360|341.14895344|49.971912463
Gaia DR3 1988022477362826880|1988022477362826880|338.97247033|50.070788328
Gaia DR3 1988532650757749376|1988532650757749376|343.24406273|49.864756732
Gaia DR3 1988321304010193280|1988321304010193280|339.31693272|51.015434263
Gaia DR3 1988341438809437568|1988341438809437568|340.88121176|48.255395459
Gaia DR3 3169096186914709888|3169096186914709888|114.52364261|17.0755867
Gaia DR3 4266175656313848192|4266175656313848192|283.39569938|-0.56037410406
Gaia DR3 4203391652582474752|4203391652582474752|281.85074888|-9.3082185007
Gaia DR3 3168749806393138560|3168749806393138560|113.01782919|16.259115163
Gaia DR3 469703537672165760|469703537672165760|60.970253998|57.500296376
Gaia DR3 469454085963473920|469454085963473920|63.059229977|58.174733847
Gaia DR3 469713398915610624|469713398915610624|59.693859173|57.178748274
Gaia DR3 3167149432858683776|3167149432858683776|111.11520173|15.517194343
Gaia DR3 469715181320008960|469715181320008960|59.826222976|57.237157315
Gaia DR3 469718003120510464|469718003120510464|59.781206399|57.236574513
Gaia DR3 469741573900775040|469741573900775040|60.002374422|57.631841189
Gaia DR3 4203408046554599936|4203408046554599936|282.59068062|-9.5156461516
Gaia DR3 470346511451270912|470346511451270912|60.820988444|58.299001359
Gaia DR3 469234114921994112|469234114921994112|62.346848541|57.091185582
Gaia DR3 469255898997116928|469255898997116928|62.738352806|57.144203221
Gaia DR3 470430005616372352|470430005616372352|60.682139907|58.949304049
Gaia DR3 469638425966360960|469638425966360960|59.170514276|57.257961094
Gaia DR3 469648081051557376|469648081051557376|60.097002808|56.901590047
Gaia DR3 469666600942447360|469666600942447360|59.870333379|57.117997349
Gaia DR3 470276726823694976|470276726823694976|62.702053989|58.68896565
Gaia DR3 2066705556668245632|2066705556668245632|312.28091055|42.954922977
Gaia DR3 2067699824415577472|2067699824415577472|306.47948526|41.336573708
Gaia DR3 2067398416488472704|2067398416488472704|306.93171816|40.595398729
Gaia DR3 2068295652336501376|2068295652336501376|305.3234029|40.800701689
Gaia DR3 2068322006258582144|2068322006258582144|305.52266986|40.985576947
Gaia DR3 1087728264740375168|1087728264740375168|116.51062363|61.363056098
Gaia DR3 2067563966005519232|2067563966005519232|305.68648752|40.714585953
Gaia DR3 3436639079993718784|3436639079993718784|91.982363638|28.782784533
Gaia DR3 200896515455915648|200896515455915648|76.347128744|41.165194179
Gaia DR3 3434939338094495360|3434939338094495360|98.859188781|30.158928735
Gaia DR3 201197403683901568|201197403683901568|78.010865636|41.897897696
Gaia DR3 200663625148048128|200663625148048128|76.680966422|40.481858669
Gaia DR3 201219084678708992|201219084678708992|77.928860265|42.165346181
Gaia DR3 200959668654651520|200959668654651520|75.827654032|41.441640664
Gaia DR3 200031367302522368|200031367302522368|74.130912624|40.169172628
Gaia DR3 200967292216072192|200967292216072192|76.079854159|41.602289851
Gaia DR3 200986125653454208|200986125653454208|77.573685964|40.659781157
Gaia DR3 1816211175498885248|1816211175498885248|305.2290584|19.297902277
Gaia DR3 201017083777515136|201017083777515136|77.70084427|41.002887183
Gaia DR3 201028074593615872|201028074593615872|77.525439112|41.006390302
Gaia DR3 3437385785827934592|3437385785827934592|91.527301824|28.934773295
Gaia DR3 3434659649824599680|3434659649824599680|99.428437966|29.466606806
Gaia DR3 3437408875572014464|3437408875572014464|91.741277755|29.058006842
Gaia DR3 3434666659211368832|3434666659211368832|99.911091161|29.477146282
Gaia DR3 201081886243514240|201081886243514240|77.486850697|41.24402639
Gaia DR3 200548382584425856|200548382584425856|75.86398226|40.076640332
Gaia DR3 201117517292936192|201117517292936192|78.06040459|41.215177475
Gaia DR3 200575698578238720|200575698578238720|76.512667284|39.913359698
Gaia DR3 3354585928828192000|3354585928828192000|102.76890466|15.199747055
Gaia DR3 3355555251405953792|3355555251405953792|97.313756044|13.289860895
Gaia DR3 3355606928453610752|3355606928453610752|98.591215011|13.41710518
Gaia DR3 3355627196399409408|3355627196399409408|98.164886986|13.550240382
Gaia DR3 4098270270736838400|4098270270736838400|275.67301186|-14.642829284
Gaia DR3 3355776901779440384|3355776901779440384|99.674978441|13.707075173
Gaia DR3 3354118567666225408|3354118567666225408|102.95570036|13.920010321
Gaia DR3 4098280509977945984|4098280509977945984|281.17480876|-19.324819017
Gaia DR3 4288599169497006080|4288599169497006080|291.72984451|1.7694970867
Gaia DR3 4308983599661223424|4308983599661223424|288.70324948|9.3188937866
Gaia DR3 4081495910878906752|4081495910878906752|285.61056423|-22.479194413
Gaia DR3 4421478929255408768|4421478929255408768|229.60327104|2.0480790071
Gaia DR3 4421572147228442112|4421572147228442112|229.65061938|2.0711726165
Gaia DR3 2946596471302081408|2946596471302081408|100.01744208|-17.293673983
Gaia DR3 2020044516575268992|2020044516575268992|296.45088555|23.195185639
Gaia DR3 2945898968611502208|2945898968611502208|101.42031115|-17.177598322
Gaia DR3 2947619463791375872|2947619463791375872|104.13856805|-16.682264058
Gaia DR3 4483404038311587328|4483404038311587328|275.29823873|9.9494738758
Gaia DR3 6916454809077280896|6916454809077280896|314.07984202|-2.941944606
Gaia DR3 191320452072358912|191320452072358912|84.490971084|41.045984366
Gaia DR3 191756584530249856|191756584530249856|86.130348697|39.97273339
Gaia DR3 4253511898097770368|4253511898097770368|281.38972131|-5.8449050669
Gaia DR3 190688752580100992|190688752580100992|82.092290098|39.135857071
Gaia DR3 190689950872633856|190689950872633856|82.092767065|39.177119292
Gaia DR3 190835189486719616|190835189486719616|83.057708258|40.066086383
Gaia DR3 192620113473712512|192620113473712512|85.383978491|41.060359995
Gaia DR3 5716409335624704768|5716409335624704768|114.17094973|-19.702323469
Gaia DR3 5716699366174442624|5716699366174442624|113.80809434|-18.799201782
Gaia DR3 5716910472407227008|5716910472407227008|116.27549598|-18.48219038
Gaia DR3 5715999286506894720|5715999286506894720|115.79065025|-19.41180987
Gaia DR3 5716229737272235904|5716229737272235904|114.33934006|-20.34953449
Gaia DR3 5716765332569281408|5716765332569281408|115.29695047|-19.193849138
Gaia DR3 5716246848422026752|5716246848422026752|114.1065819|-20.21125781
Gaia DR3 5716771178028162432|5716771178028162432|115.34876831|-19.163993409
Gaia DR3 5716266089876304896|5716266089876304896|113.57379497|-20.290306105
Gaia DR3 5716272858744676992|5716272858744676992|113.5539492|-20.137395394
Gaia DR3 5716057972938530176|5716057972938530176|116.62340131|-19.337187772
Gaia DR3 5717010321809984000|5717010321809984000|116.06376691|-17.979341271
Gaia DR3 5716314090431804800|5716314090431804800|113.95298276|-19.782945468
Gaia DR3 5716561377466224896|5716561377466224896|113.01172027|-19.435472213
Gaia DR3 5717022897474294784|5717022897474294784|115.9389013|-17.946186489
Gaia DR3 5716848865398529920|5716848865398529920|114.8529158|-18.809129651
Gaia DR3 5716152702738634496|5716152702738634496|116.50970739|-18.691918746
Gaia DR3 2058985262750809088|2058985262750809088|302.97301644|36.197341372
Gaia DR3 2058988222021784192|2058988222021784192|303.08743624|36.346922019
Gaia DR3 2058841432891353344|2058841432891353344|302.30046671|35.425107792
Gaia DR3 2058842807280883584|2058842807280883584|302.49340835|35.496037386
Gaia DR3 2058844907537751680|2058844907537751680|302.30964835|35.483819646
Gaia DR3 2058845629092327040|2058845629092327040|302.22310005|35.512862759
Gaia DR3 2059003168499159168|2059003168499159168|301.7242936|35.306062016
Gaia DR3 2059011376158159488|2059011376158159488|301.54143377|35.385975424
Gaia DR3 2058948227281717888|2058948227281717888|302.82979315|35.830185414
Gaia DR3 2058950628143309312|2058950628143309312|302.66016933|35.874436402
Gaia DR3 2058952728407702272|2058952728407702272|302.73757299|35.953138501
Gaia DR3 2059034092265125760|2059034092265125760|302.21895817|35.580109017
Gaia DR3 4092221754255565056|4092221754255565056|279.85067177|-19.620656982
Gaia DR3 2059046010782859392|2059046010782859392|301.84867178|35.718269083
Gaia DR3 4099367785195918976|4099367785195918976|282.60911106|-16.259682566
Gaia DR3 2059049588507506560|2059049588507506560|301.86982063|35.775818362
Gaia DR3 2058706399118040960|2058706399118040960|300.97027039|35.566073518
Gaia DR3 1853892637267005312|1853892637267005312|321.69119172|32.190121749
Gaia DR3 1855198242910504576|1855198242910504576|321.28974977|34.804792268
Gaia DR3 1854932642131304832|1854932642131304832|320.85395207|33.170671258
Gaia DR3 1855264729003293824|1855264729003293824|320.21521501|34.347914433
Gaia DR3 467530593455913216|467530593455913216|41.410683185|62.784705682
Gaia DR3 467535128932746880|467535128932746880|41.294221491|62.890463845
Gaia DR3 466127062559750528|466127062559750528|44.846542734|60.566532897
Gaia DR3 466127444816945280|466127444816945280|44.832946016|60.596808693
Gaia DR3 467327699201283072|467327699201283072|42.250805197|62.535332616
Gaia DR3 467334502431038080|467334502431038080|42.228307717|62.723621394
Gaia DR3 466477055157736448|466477055157736448|43.413193212|61.730072534
Gaia DR3 467394735047973248|467394735047973248|43.569947462|62.856747931
Gaia DR3 466225473151473792|466225473151473792|44.26719597|61.416017968
Gaia DR3 466603670792030080|466603670792030080|45.123797102|62.721975755
Gaia DR3 466359540552004352|466359540552004352|45.307423942|62.05591892
Gaia DR3 2099876757323090304|2099876757323090304|285.23957482|37.729618704
Gaia DR3 2101097215232231808|2101097215232231808|290.41276697|39.935586667
Gaia DR3 2100882501225439488|2100882501225439488|286.25413889|41.031516865
Gaia DR3 2101228774371560832|2101228774371560832|288.80056461|39.713997924
Gaia DR3 3403084489075795968|3403084489075795968|86.234317208|21.460678321
Gaia DR3 3402288618752782848|3402288618752782848|80.544276622|20.93477804
Gaia DR3 3402964612247302528|3402964612247302528|84.095897697|21.186501733
Gaia DR3 3402983608883878016|3402983608883878016|83.91883273|21.403216892
Gaia DR3 4066273692137513728|4066273692137513728|272.6363605|-23.919015079
Gaia DR3 4066160236260317184|4066160236260317184|271.37235653|-23.715534947
Gaia DR3 4066064956700837248|4066064956700837248|271.29396933|-24.398578225
Gaia DR3 2771727461956335616|2771727461956335616|356.78529475|15.650903494
Gaia DR3 1852409297303706752|1852409297303706752|315.43120034|29.630105702
Gaia DR3 2109335787135270400|2109335787135270400|273.80463121|39.709402866
Gaia DR3 393953130749489152|393953130749489152|1.2117049128|50.234862944
Gaia DR3 394818721274314112|394818721274314112|6.5810459949|51.280343471
Gaia DR3 394976501194687488|394976501194687488|4.4294091727|51.433077352
Gaia DR3 5700794655602399232|5700794655602399232|121.61009629|-22.037807147
Gaia DR3 5700249194753570176|5700249194753570176|124.18560746|-21.882057393
Gaia DR3 5701290535342738944|5701290535342738944|123.13943935|-21.04121423
Gaia DR3 4101431607203901312|4101431607203901312|284.9149032|-14.438208461
Gaia DR3 187748864649349248|187748864649349248|79.41365693|38.093030308
Gaia DR3 187043317482036224|187043317482036224|79.587777196|36.632031823
Gaia DR3 187445536879319296|187445536879319296|78.638801237|38.225549048
Gaia DR3 187535902988699520|187535902988699520|79.942462463|37.760942846
Gaia DR3 187902280880345856|187902280880345856|80.002705115|38.912081435
Gaia DR3 187915028342837632|187915028342837632|80.271025766|39.319154299
Gaia DR3 187174266742262784|187174266742262784|79.542429001|37.650124203
Gaia DR3 187279922937354240|187279922937354240|77.783184914|37.301874688
Gaia DR3 188530789212836864|188530789212836864|77.224790516|39.488248138
Gaia DR3 188555356425677184|188555356425677184|77.426200434|39.586303176
Gaia DR3 187337750378227712|187337750378227712|78.976659311|37.634989514
Gaia DR3 2165131535502023936|2165131535502023936|316.40868128|47.116994317
Gaia DR3 2164856588864003072|2164856588864003072|318.90492962|47.973983213
Gaia DR3 2165158954574430080|2165158954574430080|316.82019495|47.240369071
Gaia DR3 2165162626746110720|2165162626746110720|316.85746229|47.428347653
Gaia DR3 2164734298245053312|2164734298245053312|321.23598076|48.207945306
Gaia DR3 2165204618669135104|2165204618669135104|316.31225055|47.489583576
Gaia DR3 4122424788879933056|4122424788879933056|260.06560005|-18.823623086
Gaia DR3 4122470757881214848|4122470757881214848|259.81441205|-18.519657781
Gaia DR3 1806077492230757120|1806077492230757120|300.95526735|13.076805004
Gaia DR3 4137697104137428992|4137697104137428992|260.24528896|-15.367018136
Gaia DR3 2002970647181262592|2002970647181262592|344.26823114|55.686155746
Gaia DR3 1659676827481828608|1659676827481828608|211.89937943|58.346031857
Gaia DR3 1702141998067604096|1702141998067604096|223.66720094|76.887942253
Gaia DR3 967163550581091584|967163550581091584|99.193608391|47.00708303
Gaia DR3 968629616194100736|968629616194100736|93.744524209|46.395758547
Gaia DR3 969823376583544576|969823376583544576|91.468551018|48.249277017
Gaia DR3 5617057258781886464|5617057258781886464|110.97695608|-23.93342601
Gaia DR3 5617293138386720768|5617293138386720768|109.40171301|-24.816330401
Gaia DR3 5616922667384479232|5616922667384479232|109.83674681|-24.687519965
Gaia DR3 5617362094073643136|5617362094073643136|108.93139876|-24.566266342
Gaia DR3 2204608813289046784|2204608813289046784|332.92122942|61.223670154
Gaia DR3 2204645887447484160|2204645887447484160|333.75330371|61.692323581
Gaia DR3 2205071673322137088|2205071673322137088|334.61582417|63.222892042
Gaia DR3 2204473161039624960|2204473161039624960|329.06672614|62.894620927
Gaia DR3 2091535174920945408|2091535174920945408|282.34437307|33.910739847
Gaia DR3 2091640105260286208|2091640105260286208|281.9467764|34.892310465
Gaia DR3 2090563996916353024|2090563996916353024|282.44133409|32.812801919
Gaia DR3 1826624856333297536|1826624856333297536|297.4488768|21.175772907
Gaia DR3 1826648903794155392|1826648903794155392|298.29891426|21.157888285
Gaia DR3 1826652683371239936|1826652683371239936|298.06743479|21.079684791
Gaia DR3 185767888290202880|185767888290202880|77.485136676|37.004430264
Gaia DR3 185500706964811520|185500706964811520|76.645981364|35.29600956
Gaia DR3 186419177131390464|186419177131390464|75.779591239|36.406045687
Gaia DR3 185565578152386048|185565578152386048|76.430600028|35.519675576
Gaia DR3 186515899794919168|186515899794919168|77.055117531|36.993400992
Gaia DR3 186540020330913920|186540020330913920|76.973952867|37.262998473
Gaia DR3 186540432647761024|186540432647761024|77.005112374|37.289030833
Gaia DR3 4093203343313250432|4093203343313250432|277.14431368|-18.371555396
Gaia DR3 4093222030592736512|4093222030592736512|278.6702144|-19.125528187
Gaia DR3 4543643570274112128|4543643570274112128|261.27583222|14.964846199
Gaia DR3 2058226672782889984|2058226672782889984|300.82779676|33.449884126
Gaia DR3 2058230589793460096|2058230589793460096|300.6440303|33.548271412
Gaia DR3 2058426131045103488|2058426131045103488|301.67086516|34.911155625
Gaia DR3 2058259383251666816|2058259383251666816|301.11341164|33.705084139
Gaia DR3 1989993351957427712|1989993351957427712|341.52697785|52.104768971
Gaia DR3 1989428374775953024|1989428374775953024|344.80351345|52.302948906
Gaia DR3 1989445073609489536|1989445073609489536|345.40804839|52.455870936
Gaia DR3 3108331642452807168|3108331642452807168|107.66235519|-2.8342593252
Gaia DR3 3108624490503271168|3108624490503271168|105.54899766|-3.2731672023
Gaia DR3 3108641945250392192|3108641945250392192|105.33008841|-3.1289006701
Gaia DR3 3108953107039245440|3108953107039245440|105.11850732|-2.3396805982
Gaia DR3 3107860192481074432|3107860192481074432|105.65227221|-3.5378577806
