index,oid,ra,dec,designation_01
99661,1838209400073809,1.4249811,58.4951796,Gaia DR3 423076307551376512
99664,1839101300045645,14.5726739,61.9286878,Gaia DR3 522790566096761856
99665,1839102100053926,12.5722614,63.1712865,Gaia DR3 523674058051879168
99700,1839103400051035,7.2656028,62.4163686,Gaia DR3 430365657330888832
99701,1839208400026956,3.8837499,64.1482811,Gaia DR3 431817596791844608
99719,1840103100047811,22.8294145,63.3476919,Gaia DR3 512514362929338496
99723,1840205100058605,32.1943317,65.038046,Gaia DR3 515475966217148160
99748,1841101400015854,45.3074731,62.0559391,Gaia DR3 466359540552004352
99798,1841102400008981,42.2507879,62.5353369,Gaia DR3 467327699201283072
99849,1841108300056492,31.3788211,64.2867944,Gaia DR3 515056433813366656
99850,1841108400055059,33.3108,64.1560699,Gaia DR3 515004859845473408
99852,1841108400055120,32.6305279,64.0934294,Gaia DR3 515011937951440000
99853,1842206200045815,54.8810107,64.8067941,Gaia DR3 488401076493662592
99854,1855203400005715,247.8517028,62.1831725,Gaia DR3 1625627602365544832
99886,1858106300009338,295.0803564,64.0618342,Gaia DR3 2242271072260536832
99925,1861101300030647,344.2014622,62.7268435,Gaia DR3 2207291656008154112
99926,1862102400050370,357.4796132,62.6962504,Gaia DR3 2015970825989978112
99971,1862102400057323,357.4751822,62.2118459,Gaia DR3 2012896557122014080
99972,1863202400062749,17.3084535,69.6846827,Gaia DR3 532804028948316672
99974,1878101400032075,320.9444625,69.5355302,Gaia DR3 2270570062017774976
99975,1892207100031745,309.0152485,79.4305529,Gaia DR3 2291186317354004736
